Type,Family,Model Name,Input Size,Accuracy,Max BS,Optimal BS,Throughput,Latency,Energy,DONE
TBD,TBD,repghostnet_130.in1k,224,76.366,,1536.0,13915.299775385069,110.38383831395348,17.848092053136806,True
TBD,TBD,repghostnet_150.in1k,224,77.47,,1024.0,11657.86771799094,87.84043333333332,21.2599131002474,True
TBD,TBD,repghostnet_200.in1k,224,78.79,,1024.0,12156.35578704433,84.23745272321429,20.445008056915107,True
TBD,TBD,repvgg_a0.rvgg_in1k,224,72.424,,2048.0,29845.68585378077,68.6233904057971,8.358507808143822,True
TBD,TBD,repvgg_a1.rvgg_in1k,224,74.468,,1536.0,22193.77256573709,69.21903448175183,11.248770050006081,True
TBD,TBD,repvgg_a2.rvgg_in1k,224,76.492,,896.0,12536.430519383575,71.4751117669173,19.86600754940563,True
TBD,TBD,repvgg_b0.rvgg_in1k,224,75.162,,1024.0,16604.07880859778,61.6743105,15.022444855682261,True
TBD,TBD,repvgg_b1.rvgg_in1k,224,78.372,,928.0,6179.9838978208345,150.17871201587297,40.35156700583539,True
TBD,TBD,repvgg_b1g4.rvgg_in1k,224,77.602,,896.0,7635.374658158054,117.35868445679012,32.55421913703193,True
TBD,TBD,repvgg_b2.rvgg_in1k,224,78.794,,832.0,4083.981029993584,203.73532427659572,60.6968640770788,True
TBD,TBD,repvgg_b2g4.rvgg_in1k,224,79.396,,704.0,4836.709765996691,145.56381893846154,51.5498623788514,True
TBD,TBD,repvgg_b3.rvgg_in1k,224,80.518,,512.0,3125.3195282498136,163.83095946551725,79.60711346852538,True
TBD,TBD,repvgg_b3g4.rvgg_in1k,224,80.248,,512.0,3963.521895781996,129.1854672972973,62.82319000633762,True
TBD,TBD,repvgg_d2se.rvgg_in1k,320,83.554,,128.0,903.9745207371768,141.60338807462685,274.76885401125116,True
TBD,TBD,repvit_m0_9.dist_300e_in1k,224,78.654,,448.0,14184.24545746586,31.58553121,17.56569764905536,True
TBD,TBD,repvit_m0_9.dist_450e_in1k,224,79.058,,320.0,13801.544131707558,23.187831282926826,18.07525399792912,True
TBD,TBD,repvit_m1.dist_in1k,224,78.542,,576.0,15743.529800859227,36.58840185769231,15.811542315558029,True
TBD,TBD,repvit_m1_0.dist_300e_in1k,224,80.152,,272.0,11849.907152433483,22.95492906779661,21.05837459293601,True
TBD,TBD,repvit_m1_0.dist_450e_in1k,224,80.446,,480.0,12076.126903817638,39.75067758995816,20.61586178001473,True
TBD,TBD,repvit_m1_1.dist_300e_in1k,224,80.826,,464.0,11121.568114523936,41.7252567753304,22.32919626511744,True
TBD,TBD,repvit_m1_1.dist_450e_in1k,224,81.302,,448.0,11162.126095386193,40.13820243459915,22.297506053544872,True
TBD,TBD,repvit_m1_5.dist_300e_in1k,224,82.382,,208.0,6320.860193861152,32.90796719031142,39.367544766617314,True
TBD,TBD,repvit_m1_5.dist_450e_in1k,224,82.52,,208.0,6302.188108895789,33.0053895,39.523933319242964,True
TBD,TBD,repvit_m2.dist_in1k,224,80.468,,336.0,12094.993408455137,27.781699067251463,20.64459390336736,True
TBD,TBD,repvit_m2_3.dist_300e_in1k,224,83.524,,160.0,3605.5305685924,44.377845228971964,69.03003763718223,True
TBD,TBD,repvit_m2_3.dist_450e_in1k,224,83.742,,160.0,3603.750427473929,44.39993484112149,69.07524899672312,True
TBD,TBD,repvit_m3.dist_in1k,224,81.494,,232.0,7968.242835505337,29.11685593558282,31.2669265638054,True
TBD,TBD,res2net101_26w_4s.in1k,224,79.186,,384.0,5665.8862461439385,67.77666117857143,43.84269163193731,True
TBD,TBD,res2net101d.in1k,224,81.254,,512.0,4683.305768242999,109.32882220689656,52.951136296922364,True
TBD,TBD,res2net50_14w_8s.in1k,224,78.146,,512.0,8213.444461191935,62.33868332894737,30.41483654837993,True
TBD,TBD,res2net50_26w_4s.in1k,224,77.986,,320.0,9208.57096042906,34.75194860805861,27.07717872020158,True
TBD,TBD,res2net50_26w_6s.in1k,224,78.584,,448.0,6507.081735592033,68.85034213043478,38.22605404890981,True
TBD,TBD,res2net50_26w_8s.in1k,224,78.948,,400.0,5216.170329845264,76.6879765483871,47.58810960758709,True
TBD,TBD,res2net50_48w_2s.in1k,224,77.536,,576.0,13306.494000851524,43.30958293181818,18.72043884748327,True
TBD,TBD,res2net50d.in1k,224,80.27,,384.0,6797.163349593558,56.51155288690476,36.58810238639943,True
TBD,TBD,res2next50.in1k,224,78.236,,512.0,10589.81615674324,48.35038556122449,23.384761283199143,True
TBD,TBD,resmlp_12_224.fb_distilled_in1k,224,77.948,,640.0,6320.428985491725,101.26290879569892,39.438456652431775,True
TBD,TBD,resmlp_12_224.fb_in1k,224,76.66,,640.0,6332.8663522049865,101.06277063829789,38.9342668290409,True
TBD,TBD,resmlp_24_224.fb_distilled_in1k,224,80.766,,336.0,3216.0941230434205,104.47680264835164,77.59892364451203,True
TBD,TBD,resmlp_24_224.fb_in1k,224,79.38,,352.0,3227.3113805595995,109.07346432183908,77.07339079038401,True
TBD,TBD,resmlp_36_224.fb_distilled_in1k,224,81.15,,192.0,2088.024754640715,91.95499577669904,119.24714326402457,True
TBD,TBD,resmlp_36_224.fb_in1k,224,79.772,,256.0,2112.7719368454823,121.16976858974358,117.89542012218547,True
TBD,TBD,resmlp_big_24_224.fb_distilled_in1k,224,83.594,,40.0,374.8198412417266,106.72119560674157,663.6251714695898,True
TBD,TBD,resmlp_big_24_224.fb_in1k,224,81.034,,50.0,376.38342975883927,132.845163625,661.8823856734583,True
TBD,TBD,resmlp_big_24_224.fb_in22k_ft_in1k,224,84.388,,40.0,376.1337883442861,106.34776623333332,659.6064747243362,True
TBD,TBD,resnest101e.in1k,256,82.916,,464.0,2067.009270398129,224.4848256428572,119.49545855557881,True
TBD,TBD,resnest14d.gluon_in1k,224,75.516,,704.0,6876.189748319965,102.38394423655913,29.915774040697247,True
TBD,TBD,resnest200e.in1k,320,83.872,,160.0,713.226987303525,224.3341147380952,349.0569034692262,True
TBD,TBD,resnest269e.in1k,416,84.54,,80.0,338.89754948072607,236.06875557499998,729.1557282775406,True
TBD,TBD,resnest26d.gluon_in1k,224,78.476,,320.0,5269.330397101391,60.73400646794872,45.362896576902244,True
TBD,TBD,resnest50d.in1k,224,80.958,,384.0,3877.361629502804,99.03938011458331,63.74391049796143,True
TBD,TBD,resnest50d_1s4x24d.in1k,224,81.018,,512.0,7279.927421560255,70.33302242222223,34.10252289489526,True
TBD,TBD,resnest50d_4s2x40d.in1k,224,81.146,,320.0,2970.8826568349805,107.7148395,83.49572028853126,True
TBD,TBD,resnet101.a1_in1k,224,81.494,,480.0,9090.897791575002,52.80195960555556,27.378804752389,True
TBD,TBD,resnet101.a1_in1k,288,82.322,,288.0,5455.831954583981,52.79124045555556,45.65580405014314,True
TBD,TBD,resnet101.a1h_in1k,224,81.95,,192.0,8663.985215469549,22.16291605827506,28.772932230051964,True
TBD,TBD,resnet101.a1h_in1k,288,82.802,,120.0,5231.774810475607,22.9381432294686,47.710905628869575,True
TBD,TBD,resnet101.a2_in1k,224,81.344,,320.0,8819.245737378027,36.28580251145038,28.25394917990148,True
TBD,TBD,resnet101.a2_in1k,288,82.224,,192.0,5365.551241377293,35.786903343396226,46.495193654508455,True
TBD,TBD,resnet101.a3_in1k,160,77.928,,512.0,17085.616633296188,29.970361681388013,14.582401488047985,True
TBD,TBD,resnet101.a3_in1k,224,79.82,,256.0,8664.744059663717,29.547026838006232,28.75469043389859,True
TBD,TBD,resnet101.gluon_in1k,224,79.306,,480.0,9065.106955176869,52.9537932,27.451183680916206,True
TBD,TBD,resnet101.tv2_in1k,176,79.906,,296.0,13428.109956630884,22.05814636046512,18.568996139110162,True
TBD,TBD,resnet101.tv2_in1k,224,81.906,,192.0,8627.465502727839,22.256008707259962,28.880043327352652,True
TBD,TBD,resnet101.tv_in1k,224,77.404,,480.0,9091.08757825439,52.80151952222222,27.358680202477206,True
TBD,TBD,resnet101c.gluon_in1k,224,79.542,,464.0,8754.379798408476,53.00652073184357,28.38000051538661,True
TBD,TBD,resnet101d.gluon_in1k,224,80.466,,512.0,6721.976097014146,76.171408744,36.74716627324109,True
TBD,TBD,resnet101d.ra2_in1k,256,82.252,,320.0,5217.619108008103,61.33160852903226,47.42513613548085,True
TBD,TBD,resnet101d.ra2_in1k,320,83.018,,256.0,3307.8715170546147,77.39522764227642,74.35030686555545,True
TBD,TBD,resnet101s.gluon_in1k,224,80.286,,400.0,7835.082268284496,51.05531795698924,31.660418447340597,True
TBD,TBD,resnet10t.c3_in1k,176,66.724,,4096.0,57119.88303060194,71.71052022727274,4.339645941758644,True
TBD,TBD,resnet10t.c3_in1k,224,68.346,,1280.0,35925.646075617005,35.631468135338345,6.883989597011132,True
TBD,TBD,resnet14t.c3_in1k,176,71.318,,2048.0,23989.680087994475,85.3759423125,10.29927220976292,True
TBD,TBD,resnet14t.c3_in1k,224,72.242,,1024.0,15166.34300326643,67.51927407092198,16.430600667044754,True
TBD,TBD,resnet152.a1_in1k,224,81.998,,176.0,6036.740640284451,29.156745656441718,41.24384923947016,True
TBD,TBD,resnet152.a1_in1k,288,82.744,,112.0,3583.418431379685,31.25645015789473,69.5455020465904,True
TBD,TBD,resnet152.a1h_in1k,224,82.818,,128.0,5761.788922272841,22.26464569320843,43.45742753170741,True
TBD,TBD,resnet152.a1h_in1k,288,83.494,,64.0,3526.6509290615368,18.16695889483748,70.40135969541767,True
TBD,TBD,resnet152.a2_in1k,224,81.764,,288.0,6102.309918120861,47.19898870792079,40.80459656323639,True
TBD,TBD,resnet152.a2_in1k,288,82.62,,128.0,3701.175187852367,34.59258116363637,67.16554282065908,True
TBD,TBD,resnet152.a3_in1k,160,78.896,,672.0,12261.61713183373,54.80841065895954,20.29913176502968,True
TBD,TBD,resnet152.a3_in1k,224,80.548,,352.0,6320.038154527797,55.699035864705884,39.45741507940107,True
TBD,TBD,resnet152.gluon_in1k,224,79.712,,352.0,6317.471389473318,55.72118180116959,39.43236078515617,True
TBD,TBD,resnet152.tv2_in1k,176,80.212,,384.0,9845.194441158286,39.006080016460906,25.27229879468376,True
TBD,TBD,resnet152.tv2_in1k,224,82.294,,240.0,6141.066517376277,39.10031869135802,40.301978490379966,True
TBD,TBD,resnet152.tv_in1k,224,78.33,,384.0,6289.721848922011,61.08006485806452,39.46582033662265,True
TBD,TBD,resnet152c.gluon_in1k,224,79.906,,352.0,6139.008916661068,57.341687759036155,40.507855952158245,True
TBD,TBD,resnet152d.gluon_in1k,224,80.476,,512.0,5079.454824842941,100.8018604893617,48.04936811321144,True
TBD,TBD,resnet152d.ra2_in1k,256,83.156,,320.0,3909.696796515545,81.85018063793103,61.610185287942876,True
TBD,TBD,resnet152d.ra2_in1k,320,83.684,,224.0,2492.4936164442456,89.8751904528302,99.16272202022152,True
TBD,TBD,resnet152s.gluon_in1k,224,81.048,,320.0,5552.001002752771,57.640210606060606,44.83466847295758,True
TBD,TBD,resnet18.a1_in1k,224,71.488,,1536.0,40482.58246542356,37.94385118,6.130724935971952,True
TBD,TBD,resnet18.a1_in1k,288,73.164,,1024.0,24388.03822426972,41.98982625663717,10.171851475184683,True
TBD,TBD,resnet18.a2_in1k,224,70.634,,2048.0,40732.87563240028,50.279802746031756,6.072835186345617,True
TBD,TBD,resnet18.a2_in1k,288,72.362,,1280.0,24292.985630923376,52.692222083333334,10.219859219336113,True
TBD,TBD,resnet18.a3_in1k,160,65.664,,4096.0,76780.79156114867,53.34781133707865,3.2177615124384564,True
TBD,TBD,resnet18.a3_in1k,224,68.246,,2048.0,40733.49320854896,50.278941100529096,6.074697170680493,True
TBD,TBD,resnet18.fb_ssl_yfcc100m_ft_in1k,224,72.636,,1536.0,40522.43494144487,37.907375258964144,6.130350192697361,True
TBD,TBD,resnet18.fb_swsl_ig1b_ft_in1k,224,73.288,,1152.0,40652.4830431955,28.341706591044776,6.12312298901674,True
TBD,TBD,resnet18.gluon_in1k,224,70.844,,2048.0,40877.78564957394,50.10182793121693,6.028894319348803,True
TBD,TBD,resnet18.tv_in1k,224,69.752,,2560.0,40867.81344668727,62.64347186754967,6.08273407651904,True
TBD,TBD,resnet18d.ra2_in1k,224,72.268,,1792.0,27298.196141343127,65.6485059862069,9.09377737116006,True
TBD,TBD,resnet18d.ra2_in1k,288,73.794,,1280.0,16486.776653950707,77.6426030409836,14.96556684156301,True
TBD,TBD,resnet200d.ra2_in1k,256,83.24,,72.0,2674.731835091397,26.919985436260625,93.05771456004368,True
TBD,TBD,resnet200d.ra2_in1k,320,83.976,,48.0,1738.1832982126605,27.616391104651164,143.27681725138504,True
TBD,TBD,resnet26.bt_in1k,224,75.292,,704.0,25159.60584675948,27.983864150442482,9.904741106036054,True
TBD,TBD,resnet26.bt_in1k,288,76.378,,384.0,15043.03485299049,25.527637053763442,16.575303398587312,True
TBD,TBD,resnet26d.bt_in1k,224,76.698,,512.0,12569.463000966058,40.73482349785407,19.183198584640717,True
TBD,TBD,resnet26d.bt_in1k,288,77.424,,384.0,7672.391055966557,50.051263142857145,32.52684884428792,True
TBD,TBD,resnet26t.ra2_in1k,256,77.884,,512.0,9825.03059528363,52.11292545604396,25.33143769114945,True
TBD,TBD,resnet26t.ra2_in1k,320,78.33,,320.0,6222.4942269007415,51.427271059459464,40.0285202384875,True
TBD,TBD,resnet32ts.ra2_in1k,256,79.054,,144.0,9585.378817424307,15.024264868878355,26.000808418103063,True
TBD,TBD,resnet32ts.ra2_in1k,288,79.388,,192.0,7593.448184796955,25.29211997333333,32.86375665335555,True
TBD,TBD,resnet33ts.ra2_in1k,256,79.216,,288.0,9572.66838089332,30.09620546835443,26.06225943594102,True
TBD,TBD,resnet33ts.ra2_in1k,288,79.708,,240.0,7562.142843442433,31.74098246153846,32.98230870153916,True
TBD,TBD,resnet34.a1_in1k,224,76.414,,1408.0,23081.19726825588,61.00438613461537,10.773852141609574,True
TBD,TBD,resnet34.a1_in1k,288,77.938,,1024.0,13881.902554240258,73.76788998449612,17.858281207572677,True
TBD,TBD,resnet34.a2_in1k,224,75.516,,1536.0,23100.61312871223,66.49329113986013,10.773534597028792,True
TBD,TBD,resnet34.a2_in1k,288,77.148,,1024.0,13868.003651204885,73.84282335658915,17.903566294415956,True
TBD,TBD,resnet34.a3_in1k,160,70.572,,2560.0,44292.90435981496,57.798776460606064,5.599651919556226,True
TBD,TBD,resnet34.a3_in1k,224,72.982,,1408.0,23250.843737240863,60.55924849044586,10.685330019893735,True
TBD,TBD,resnet34.bt_in1k,224,75.162,,1152.0,23548.01840384994,48.924219149484536,10.612772914870284,True
TBD,TBD,resnet34.bt_in1k,288,76.508,,768.0,14128.426340733897,54.362530542857144,17.699217854439432,True
TBD,TBD,resnet34.gluon_in1k,224,74.574,,1408.0,23284.756619873595,60.47955351592357,10.670125078952708,True
TBD,TBD,resnet34.tv_in1k,224,73.298,,512.0,22626.435243503493,22.6328072,11.018893400260417,True
TBD,TBD,resnet34d.ra2_in1k,224,77.104,,1408.0,18113.524111572013,77.73948928688525,13.693809834117513,True
TBD,TBD,resnet34d.ra2_in1k,288,78.44,,896.0,10970.520396248818,81.6757806637931,22.6542065614762,True
TBD,TBD,resnet50.a1_in1k,224,80.382,,512.0,15112.041124616902,33.88246240714285,16.384027485833215,True
TBD,TBD,resnet50.a1_in1k,288,81.24,,320.0,9139.23286270006,35.015179822878224,27.205636161630075,True
TBD,TBD,resnet50.a1h_in1k,176,79.26,,800.0,23781.014574470475,33.64192184751773,10.45253263523524,True
TBD,TBD,resnet50.a1h_in1k,224,80.652,,512.0,15213.1601864001,33.65834112411348,16.34196694729547,True
TBD,TBD,resnet50.a2_in1k,224,79.828,,352.0,15031.370301461966,23.42715641133005,16.594554120380025,True
TBD,TBD,resnet50.a2_in1k,288,80.78,,232.0,9058.294958824985,25.61341120485175,27.53496427627196,True
TBD,TBD,resnet50.a3_in1k,160,75.994,,704.0,28711.27603589575,24.52192948453608,8.6665984906548,True
TBD,TBD,resnet50.a3_in1k,224,78.052,,352.0,15038.53162311478,23.4086800591133,16.564559065634658,True
TBD,TBD,resnet50.am_in1k,224,79.004,,416.0,15293.056429683393,27.20474395415473,16.24837430246535,True
TBD,TBD,resnet50.b1k_in1k,224,79.564,,384.0,15140.871724233728,25.363887743315505,16.426930522533564,True
TBD,TBD,resnet50.b1k_in1k,288,80.706,,256.0,9199.053017489576,27.830601680351904,27.131481576517825,True
TBD,TBD,resnet50.b2k_in1k,224,79.38,,384.0,15071.673383871044,25.48127078016086,16.476005668003378,True
TBD,TBD,resnet50.b2k_in1k,288,80.47,,248.0,9102.845317776544,27.24702493409742,27.40165002416928,True
TBD,TBD,resnet50.bt_in1k,224,78.432,,640.0,15448.80207565356,41.42905966375546,16.10953578601883,True
TBD,TBD,resnet50.bt_in1k,288,79.652,,384.0,9308.378385630744,41.257656330434784,26.74990348256295,True
TBD,TBD,resnet50.c1_in1k,224,79.766,,352.0,15171.994250478334,23.212361068459657,16.446091355378694,True
TBD,TBD,resnet50.c1_in1k,288,80.928,,208.0,9105.002910719211,22.84667816105769,27.37707183044633,True
TBD,TBD,resnet50.c2_in1k,224,79.868,,208.0,14771.738673094247,14.12198818452381,16.83455683306576,True
TBD,TBD,resnet50.c2_in1k,288,80.856,,128.0,8933.689024159967,14.329070043740572,27.85195376297452,True
TBD,TBD,resnet50.d_in1k,224,79.904,,200.0,14648.457457602311,13.653961158273383,17.029947750490216,True
TBD,TBD,resnet50.d_in1k,288,81.012,,128.0,8914.96398915865,14.358623269288955,27.93147513282609,True
TBD,TBD,resnet50.fb_ssl_yfcc100m_ft_in1k,224,79.252,,400.0,15099.516613496296,26.49343190223464,16.530833422700002,True
TBD,TBD,resnet50.fb_swsl_ig1b_ft_in1k,224,81.146,,768.0,15166.374981750914,50.64202174866311,16.342167695481137,True
TBD,TBD,resnet50.gluon_in1k,224,77.58,,352.0,15027.261439739344,23.425868975369458,16.58721402078342,True
TBD,TBD,resnet50.ra_in1k,224,78.814,,416.0,15318.666079802631,27.173575265714284,16.298628370762227,True
TBD,TBD,resnet50.ra_in1k,288,79.86,,256.0,9214.348123939875,27.78390681578947,27.071192929069248,True
TBD,TBD,resnet50.ram_in1k,224,79.032,,608.0,15302.297540048698,39.7351119707113,16.264433364271014,True
TBD,TBD,resnet50.ram_in1k,288,79.974,,384.0,9231.364697225425,41.60191140789474,26.97595741318793,True
TBD,TBD,resnet50.tv2_in1k,176,79.432,,1152.0,23868.37384218966,48.26679002538071,10.42565442405501,True
TBD,TBD,resnet50.tv2_in1k,224,80.844,,704.0,15246.37533345282,46.17683897073171,16.354744041831694,True
TBD,TBD,resnet50.tv_in1k,224,76.156,,576.0,15113.977905528707,38.111746088353414,16.47353857994757,True
TBD,TBD,resnet50_gn.a1h_in1k,224,80.066,,544.0,4108.5786386192085,132.4082014861111,60.32394854222477,True
TBD,TBD,resnet50_gn.a1h_in1k,288,81.208,,256.0,2330.2155645497533,109.86389722988505,106.18427504635056,True
TBD,TBD,resnet50c.gluon_in1k,224,78.016,,704.0,14349.162238811308,49.06665576804124,17.38302540242224,True
TBD,TBD,resnet50d.a1_in1k,224,80.73,,640.0,9440.285112153904,67.79688807857143,26.06505932684252,True
TBD,TBD,resnet50d.a1_in1k,288,81.444,,384.0,5776.949048742916,66.47369524475525,43.1353777443546,True
TBD,TBD,resnet50d.a2_in1k,224,80.268,,384.0,9451.01775728131,40.63202928632479,26.306459110662175,True
TBD,TBD,resnet50d.a2_in1k,288,81.168,,256.0,5727.81219815565,44.696897221698116,43.45789354109559,True
TBD,TBD,resnet50d.a3_in1k,160,77.222,,1024.0,18370.000712702044,55.747207123529414,13.5088022012199,True
TBD,TBD,resnet50d.a3_in1k,224,78.742,,576.0,9459.782286783182,60.89151192307692,25.48328157246862,True
TBD,TBD,resnet50d.gluon_in1k,224,79.08,,768.0,9452.686588824392,81.2510671111111,25.54484017670338,True
TBD,TBD,resnet50d.ra2_in1k,224,80.548,,240.0,9357.053092096328,25.65025864690027,26.699990759411385,True
TBD,TBD,resnet50d.ra2_in1k,288,81.35,,128.0,5666.98686061927,22.587960457142856,44.000181078688975,True
TBD,TBD,resnet50d.ra4_e3600_r224_in1k,224,80.956,,512.0,9578.419911235089,53.456686938202246,25.94681298098468,True
TBD,TBD,resnet50d.ra4_e3600_r224_in1k,288,81.83,,384.0,5820.624751256842,65.97719354861111,42.63281668773961,True
TBD,TBD,resnet50s.gluon_in1k,224,78.71,,384.0,12061.78354683215,31.83862184615385,20.65099430648516,True
TBD,TBD,resnet51q.ra2_in1k,256,81.778,,104.0,6565.157009470032,15.842635968280469,37.88499547398678,True
TBD,TBD,resnet51q.ra2_in1k,288,82.356,,84.0,5166.017959793661,16.261268392123288,48.28668255680447,True
TBD,TBD,resnet61q.ra2_in1k,256,81.966,,100.0,5791.589031146452,17.268082839999998,43.00658156726673,True
TBD,TBD,resnet61q.ra2_in1k,288,82.524,,80.0,4535.475761041149,17.63964406307978,54.86915555226345,True
TBD,TBD,resnetaa101d.sw_in12k_ft_in1k,224,83.544,,608.0,6225.244124687054,97.67228679381444,39.73625987271365,True
TBD,TBD,resnetaa101d.sw_in12k_ft_in1k,288,84.102,,320.0,3754.460382541016,85.23513949107144,64.95381358766993,True
TBD,TBD,resnetaa50.a1h_in1k,224,80.614,,168.0,12481.872698017503,13.45993918696884,19.941792913462162,True
TBD,TBD,resnetaa50.a1h_in1k,288,81.604,,104.0,7592.280991584105,13.698594363112392,32.793462256562016,True
TBD,TBD,resnetaa50d.sw_in12k_ft_in1k,224,81.782,,512.0,8658.372308132322,59.13698742236025,28.655253613453034,True
TBD,TBD,resnetaa50d.sw_in12k_ft_in1k,288,82.644,,320.0,5240.209304481828,61.06809923870968,47.08650243104355,True
TBD,TBD,resnetblur50.bt_in1k,224,79.306,,512.0,9809.515230010478,52.200323269230765,25.51231240797293,True
TBD,TBD,resnetblur50.bt_in1k,288,80.248,,256.0,5957.930284057946,42.97099885067873,41.74574526451641,True
TBD,TBD,resnetrs101.tf_in1k,192,80.71,,136.0,6084.002062603833,22.354268324705885,40.941113404819376,True
TBD,TBD,resnetrs101.tf_in1k,288,82.294,,208.0,2910.5452458068826,71.46668890977443,86.00995937024291,True
TBD,TBD,resnetrs152.tf_in1k,256,82.886,,384.0,2809.5135125431943,136.6815167142857,88.7611619348791,True
TBD,TBD,resnetrs152.tf_in1k,320,83.71,,256.0,1765.9266588268435,144.97049654545452,141.69691458681936,True
TBD,TBD,resnetrs200.tf_in1k,256,83.886,,144.0,1987.4073235784329,72.45768385496183,124.98102043692852,True
TBD,TBD,resnetrs200.tf_in1k,320,84.446,,80.0,1232.7733105224263,64.89670510204083,202.08023671077208,True
TBD,TBD,resnetrs270.tf_in1k,256,83.594,,120.0,1493.216494796299,80.36645704237289,167.18154600033898,True
TBD,TBD,resnetrs270.tf_in1k,352,84.44,,64.0,781.5726815010441,81.89016437931033,319.3711271861101,True
TBD,TBD,resnetrs350.tf_in1k,288,84.308,,104.0,949.8863929908,109.49077732183908,262.732577467437,True
TBD,TBD,resnetrs350.tf_in1k,384,84.722,,60.0,543.0962028559967,110.48166012790698,457.6441520111784,True
TBD,TBD,resnetrs420.tf_in1k,320,84.25,,68.0,649.1927289095938,104.7495153956044,380.9048337510924,True
TBD,TBD,resnetrs420.tf_in1k,416,85.014,,40.0,390.4973978912284,102.43779464516129,642.0248983653199,True
TBD,TBD,resnetrs50.tf_in1k,160,77.85,,1024.0,14078.837815436114,72.73932786923076,17.632769929826924,True
TBD,TBD,resnetrs50.tf_in1k,224,79.916,,512.0,7169.268294607307,71.41748369924812,35.107346581146025,True
TBD,TBD,resnetv2_101.a1h_in1k,224,82.042,,120.0,5969.535043191646,20.103264322033898,41.74483829199418,True
TBD,TBD,resnetv2_101.a1h_in1k,288,83.002,,64.0,3682.483797902516,17.389840018315017,67.64985411624885,True
TBD,TBD,resnetv2_101x1_bit.goog_in21k_ft_in1k,448,82.332,,64.0,702.7055882555721,91.07829426923075,352.23654681028853,True
TBD,TBD,resnetv2_101x3_bit.goog_in21k_ft_in1k,448,84.43,,32.0,175.75252481643903,182.07568332692307,1413.7387729123081,True
TBD,TBD,resnetv2_152x2_bit.goog_in21k_ft_in1k,448,84.48,,32.0,211.18153699657853,151.5304825079365,1167.347808810154,True
TBD,TBD,resnetv2_152x2_bit.goog_teacher_in21k_ft_in1k,224,82.916,,176.0,863.1178291295805,203.9138409787234,280.4999612740305,True
TBD,TBD,resnetv2_152x2_bit.goog_teacher_in21k_ft_in1k_384,384,83.882,,48.0,284.0421092941524,168.9922959642857,873.4143277062464,True
TBD,TBD,resnetv2_152x4_bit.goog_in21k_ft_in1k,480,84.924,,12.0,66.50814307202604,180.4314693018868,3719.412790043475,True
TBD,TBD,resnetv2_50.a1h_in1k,224,80.406,,416.0,10637.689040575046,39.1079230785124,23.430332277059065,True
TBD,TBD,resnetv2_50.a1h_in1k,288,81.408,,256.0,6424.787219230124,39.85682179497908,38.84633031388566,True
TBD,TBD,resnetv2_50d_evos.ah_in1k,224,80.828,,320.0,1775.8235977159218,180.2001764339622,139.81962593608495,True
TBD,TBD,resnetv2_50d_evos.ah_in1k,288,82.0,,224.0,1044.1056806519791,214.54021040909092,236.56603562499387,True
TBD,TBD,resnetv2_50d_gn.ah_in1k,224,80.794,,128.0,3815.209758472002,33.55110268551237,65.34845078342977,True
TBD,TBD,resnetv2_50d_gn.ah_in1k,288,81.962,,64.0,2274.1302667748323,28.144885198224852,109.35227319729243,True
TBD,TBD,resnetv2_50x1_bit.goog_distilled_in1k,224,82.82,,256.0,4460.8305917199605,57.39040840361446,55.74518758773814,True
TBD,TBD,resnetv2_50x1_bit.goog_in21k_ft_in1k,448,80.378,,64.0,1092.3368706072206,58.59293463580247,227.8612764600116,True
TBD,TBD,resnetv2_50x3_bit.goog_in21k_ft_in1k,448,83.992,,32.0,293.5472203856555,109.01426040229883,847.6620792652444,True
TBD,TBD,resnext101_32x16d.fb_ssl_yfcc100m_ft_in1k,224,81.88,,144.0,2359.9034741472456,61.02177532692308,104.04651839472623,True
TBD,TBD,resnext101_32x16d.fb_swsl_ig1b_ft_in1k,224,83.346,,144.0,2350.868382494621,61.25547489032258,103.97205637440143,True
TBD,TBD,resnext101_32x16d.fb_wsl_ig1b_ft_in1k,224,84.164,,96.0,2197.276800349792,43.693203114678894,112.89023696993215,True
TBD,TBD,resnext101_32x32d.fb_wsl_ig1b_ft_in1k,224,85.098,,64.0,1022.802119454724,62.61640446052632,242.87203309754008,True
TBD,TBD,resnext101_32x4d.fb_ssl_yfcc100m_ft_in1k,224,80.936,,352.0,7452.417984993913,47.23548328855722,33.487430373078496,True
TBD,TBD,resnext101_32x4d.fb_swsl_ig1b_ft_in1k,224,83.268,,384.0,7349.950412106345,52.24761284065934,33.92888628162817,True
TBD,TBD,resnext101_32x4d.gluon_in1k,224,80.336,,368.0,7345.254379500322,50.10395386243387,33.90798741848287,True
TBD,TBD,resnext101_32x8d.fb_ssl_yfcc100m_ft_in1k,224,81.62,,192.0,4378.797750341621,43.86394656682028,56.5139580344799,True
TBD,TBD,resnext101_32x8d.fb_swsl_ig1b_ft_in1k,224,84.282,,136.0,4265.228000037364,31.888830553691275,58.44442821829722,True
TBD,TBD,resnext101_32x8d.fb_wsl_ig1b_ft_in1k,224,82.72,,176.0,4220.004261530511,41.70898282378855,59.016485263149534,True
TBD,TBD,resnext101_32x8d.tv2_in1k,176,81.99,,192.0,6645.809194800093,28.89912719452888,37.55017348933257,True
TBD,TBD,resnext101_32x8d.tv2_in1k,224,82.832,,128.0,4200.478544987432,30.487353474358976,59.318935872149446,True
TBD,TBD,resnext101_32x8d.tv_in1k,224,79.314,,288.0,4305.630459084457,66.89177959859155,57.74235222234546,True
